Date,TeamName,ScoreOff,RushAttOff,RushYdsOff,PassAttOff,PassCompOff,PassYdsOff,PassIntOff,FumblesOff,Opponent,ScoreDef,RushAttDef,RushYdsDef,PassAttDef,PassCompDef,PassYdsDef,PassIntDef,FumblesDef,Site,Line
08/31/2006,Tulsa,45,43,175,28,20,346,0,0,Stephen F Austin,7,25,106,25,12,79,1,0,H, 
08/31/2006,UL-Monroe,24,46,179,20,11,131,2,2,Alcorn State,6,26,40,33,17,165,2,3,H, 
08/31/2006,UTEP,34,20,38,28,19,205,4,0,San Diego State,27,46,109,30,24,275,2,1,V,-2.5
09/01/2006,Fresno State,28,38,212,24,16,124,0,1,Nevada-Reno,19,34,168,34,18,183,0,1,H,13
09/01/2006,Nevada-Reno,19,34,168,34,18,183,0,1,Fresno State,28,38,212,24,16,124,0,1,V,-13
09/02/2006,Akron,16,34,33,43,23,192,2,1,Penn State,34,27,76,32,16,206,0,2,V,-18
09/02/2006,Alabama,25,36,125,29,16,253,0,0,Hawaii,17,15,22,44,30,350,1,2,H,15.5
09/02/2006,Arizona,16,24,67,39,19,186,1,0,Brigham Young,13,24,24,37,28,289,0,2,H,6.5
09/02/2006,Arkansas,14,27,130,32,16,157,3,2,Southern Cal,50,42,192,38,25,280,0,0,H,-8.5
09/02/2006,Arkansas State,14,45,222,16,11,97,0,3,Army,6,27,69,23,12,95,2,1,H,-4
09/02/2006,Army,6,27,69,23,12,95,2,1,Arkansas State,14,45,222,16,11,97,0,3,V,4
09/02/2006,Auburn,40,44,293,19,11,191,0,0,Washington State,14,28,124,33,17,150,1,0,H,15
09/02/2006,Bowling Green,14,46,219,19,12,82,0,0,Wisconsin,35,41,197,15,9,124,1,0,H,-11.5
09/02/2006,Brigham Young,13,24,24,37,28,289,0,2,Arizona,16,24,67,39,19,186,1,0,V,-6.5
09/02/2006,California,18,23,64,42,20,272,2,0,Tennessee,35,41,216,20,13,298,1,1,V,3
09/02/2006,Cincinnati,31,36,129,34,19,282,0,0,Eastern Kentucky,0,31,73,33,17,177,3,0,H, 
09/02/2006,Clemson,54,39,199,23,14,173,1,3,Florida Atlantic,6,34,47,43,20,216,1,3,H,29
09/02/2006,Colorado,10,32,106,22,8,110,0,1,Montana State,19,35,50,35,24,238,0,0,H, 
09/02/2006,Colorado State,30,39,149,22,15,212,1,1,Weber State,6,24,-38,24,13,124,0,0,H, 
09/02/2006,Duke,0,30,51,31,17,159,0,2,Richmond,13,41,105,23,11,120,0,1,H, 
09/02/2006,East Carolina,23,25,76,35,24,283,0,1,Navy,28,70,403,6,2,6,0,2,V,-11.5
09/02/2006,Florida,34,29,143,30,21,248,1,0,Southern Miss,7,25,119,37,17,176,3,0,H,19.5
09/02/2006,Florida Atlantic,6,34,47,43,20,216,1,3,Clemson,54,39,199,23,14,173,1,3,V,-29
09/02/2006,Georgia,48,27,136,25,12,159,1,1,Western Kentucky,12,35,67,27,12,126,1,1,H, 
09/02/2006,Georgia Tech,10,28,119,24,12,140,0,0,Notre Dame,14,40,138,38,23,246,0,0,H,-7.5
09/02/2006,Hawaii,17,15,22,44,30,350,1,2,Alabama,25,36,125,29,16,253,0,0,V,-15.5
09/02/2006,Houston,31,28,96,35,22,233,0,0,Rice,30,31,131,26,12,152,1,1,V,14.5
09/02/2006,Idaho,17,36,113,31,17,155,1,0,Michigan State,27,36,175,25,16,225,0,0,V,-29
09/02/2006,Illinois,42,48,345,21,15,174,0,3,Eastern Illinois,17,33,106,22,12,187,2,0,H, 
09/02/2006,Indiana,39,28,71,35,20,252,1,1,Western Michigan,20,32,72,34,25,217,2,1,H,8.5
09/02/2006,Iowa,41,38,166,35,20,250,0,1,Montana,7,24,10,31,17,134,1,0,H, 
09/02/2006,Kansas,49,31,209,20,10,117,1,1,Northwestern St(LA),18,30,62,40,22,217,1,1,H, 
09/02/2006,Kansas State,24,28,44,26,15,163,2,0,Illinois State,23,34,93,38,24,253,1,1,H, 
09/02/2006,Louisiana State,45,36,170,23,17,299,0,2,UL-Lafayette,3,35,113,17,7,63,2,0,H,29.5
09/02/2006,Louisiana Tech,10,21,67,32,13,238,1,2,Nebraska,49,48,252,36,24,332,1,1,V,-25
09/02/2006,Marshall,10,34,154,22,12,168,1,0,West Virginia,42,52,312,15,11,173,0,0,V,-21.5
09/02/2006,Maryland,27,40,213,20,9,153,1,3,William + Mary,14,29,84,41,25,226,0,0,H, 
09/02/2006,Michigan,27,51,246,22,10,135,0,1,Vanderbilt,7,26,42,26,12,129,0,2,H,27
09/02/2006,Michigan State,27,36,175,25,16,225,0,0,Idaho,17,36,113,31,17,155,1,0,H,29
09/02/2006,Missouri,47,40,256,35,24,333,1,1,Murray State,7,25,27,30,20,123,1,1,H, 
09/02/2006,Navy,28,70,403,6,2,6,0,2,East Carolina,23,25,76,35,24,283,0,1,H,11.5
09/02/2006,Nebraska,49,48,252,36,24,332,1,1,Louisiana Tech,10,21,67,32,13,238,1,2,H,25
09/02/2006,Nevada-Las Vegas,30,33,174,46,26,332,0,0,Idaho State,6,29,62,36,19,288,1,1,H, 
09/02/2006,New Mexico,6,31,65,36,21,274,1,1,Portland State,17,25,60,30,13,173,1,0,H, 
09/02/2006,No Carolina State,23,44,206,13,7,36,1,3,Appalachian State,10,37,67,16,5,66,1,1,H, 
09/02/2006,North Carolina,16,32,169,36,24,234,2,1,Rutgers,21,41,217,20,14,145,0,1,H,3.5
09/02/2006,North Texas,7,28,8,19,9,87,0,2,Texas,56,44,212,26,15,198,1,1,V,-40.5
09/02/2006,Northern Illinois,12,33,151,30,16,192,1,0,Ohio State,35,36,173,27,20,315,0,2,V,-17.5
09/02/2006,Notre Dame,14,40,138,38,23,246,0,0,Georgia Tech,10,28,119,24,12,140,0,0,V,7.5
09/02/2006,Ohio,29,36,62,22,11,82,1,0,Tennessee-Martin,3,29,49,24,12,74,0,1,H, 
09/02/2006,Ohio State,35,36,173,27,20,315,0,2,Northern Illinois,12,33,151,30,16,192,1,0,H,17.5
09/02/2006,Oklahoma,24,29,143,24,14,227,2,2,U-A-B,17,40,135,17,11,169,0,1,H,23.5
09/02/2006,Oklahoma State,52,44,230,24,12,213,0,1,Missouri State,10,30,68,31,19,266,1,1,H, 
09/02/2006,Oregon,48,41,298,30,21,236,0,1,Stanford,10,35,100,34,20,224,0,1,H,12
09/02/2006,Penn State,34,27,76,32,16,206,0,2,Akron,16,34,33,43,23,192,2,1,H,18
09/02/2006,Pittsburgh,38,33,107,22,17,283,1,0,Virginia,13,21,52,38,19,159,2,0,H,6
09/02/2006,Purdue,60,38,190,35,20,311,0,0,Indiana State,35,32,152,36,23,235,2,0,H, 
09/02/2006,Rice,30,31,131,26,12,152,1,1,Houston,31,28,96,35,22,233,0,0,H,-14.5
09/02/2006,Rutgers,21,41,217,20,14,145,0,1,North Carolina,16,32,169,36,24,234,2,1,V,-3.5
09/02/2006,S-M-U,3,34,118,19,10,71,0,1,Texas Tech,35,23,138,54,38,363,1,0,V,-25
09/02/2006,San Jose State,29,29,50,37,28,323,0,0,Washington,35,41,300,25,16,168,1,2,V,-21
09/02/2006,South Florida,41,42,286,21,14,209,1,2,McNeese State,10,37,82,19,7,81,2,0,H, 
09/02/2006,Southern Cal,50,42,192,38,25,280,0,0,Arkansas,14,27,130,32,16,157,3,2,V,8.5
09/02/2006,Southern Miss,7,25,119,37,17,176,3,0,Florida,34,29,143,30,21,248,1,0,V,-19.5
09/02/2006,Stanford,10,35,100,34,20,224,0,1,Oregon,48,41,298,30,21,236,0,1,V,-12
09/02/2006,Syracuse,10,30,91,18,5,45,0,1,Wake Forest,20,49,245,23,15,118,1,1,V,-14
09/02/2006,Tennessee,35,41,216,20,13,298,1,1,California,18,23,64,42,20,272,2,0,H,-3
09/02/2006,Texas,56,44,212,26,15,198,1,1,North Texas,7,28,8,19,9,87,0,2,H,40.5
09/02/2006,Texas A+M,35,41,184,25,16,200,0,4,The Citadel,3,33,115,38,19,128,0,1,H, 
09/02/2006,Texas Tech,35,23,138,54,38,363,1,0,S-M-U,3,34,118,19,10,71,0,1,H,25
09/02/2006,Troy,38,38,238,39,25,191,1,2,Alabama State,0,33,65,22,11,69,0,1,H, 
09/02/2006,U-A-B,17,40,135,17,11,169,0,1,Oklahoma,24,29,143,24,14,227,2,2,V,-23.5
09/02/2006,U-C-F,35,38,105,20,15,199,0,0,Villanova,16,31,81,32,22,241,1,0,H, 
09/02/2006,U.C.L.A.,31,41,107,34,25,318,0,0,Utah,10,23,112,34,14,175,2,1,H,3
09/02/2006,UL-Lafayette,3,35,113,17,7,63,2,0,Louisiana State,45,36,170,23,17,299,0,2,V,-29.5
09/02/2006,Utah,10,23,112,34,14,175,2,1,U.C.L.A.,31,41,107,34,25,318,0,0,V,-3
09/02/2006,Utah State,7,26,55,22,10,74,1,0,Wyoming,38,51,221,27,18,239,1,2,V,-12.5
09/02/2006,Vanderbilt,7,26,42,26,12,129,0,2,Michigan,27,51,246,22,10,135,0,1,V,-27
09/02/2006,Virginia,13,21,52,38,19,159,2,0,Pittsburgh,38,33,107,22,17,283,1,0,V,-6
09/02/2006,Virginia Tech,38,27,111,27,21,271,1,0,Northeastern,0,37,101,26,15,106,2,0,H, 
09/02/2006,Wake Forest,20,49,245,23,15,118,1,1,Syracuse,10,30,91,18,5,45,0,1,H,14
09/02/2006,Washington,35,41,300,25,16,168,1,2,San Jose State,29,29,50,37,28,323,0,0,H,21
09/02/2006,Washington State,14,28,124,33,17,150,1,0,Auburn,40,44,293,19,11,191,0,0,V,-15
09/02/2006,West Virginia,42,52,312,15,11,173,0,0,Marshall,10,34,154,22,12,168,1,0,H,21.5
09/02/2006,Western Michigan,20,32,72,34,25,217,2,1,Indiana,39,28,71,35,20,252,1,1,V,-8.5
09/02/2006,Wisconsin,35,41,197,15,9,124,1,0,Bowling Green,14,46,219,19,12,82,0,0,V,11.5
09/02/2006,Wyoming,38,51,221,27,18,239,1,2,Utah State,7,26,55,22,10,74,1,0,H,12.5
09/03/2006,Baylor,7,20,47,47,31,286,1,1,Texas Christian,17,34,97,27,18,233,1,0,H,-7.5
09/03/2006,Kentucky,28,19,22,26,10,238,0,1,Louisville,59,55,363,32,20,268,0,1,V,-22.5
09/03/2006,Louisville,59,55,363,32,20,268,0,1,Kentucky,28,19,22,26,10,238,0,1,H,22.5
09/03/2006,Memphis,25,37,149,31,23,225,0,1,Mississippi,28,45,240,16,7,97,0,0,V,-3
09/03/2006,Mississippi,28,45,240,16,7,97,0,0,Memphis,25,37,149,31,23,225,0,1,H,3
09/03/2006,Texas Christian,17,34,97,27,18,233,1,0,Baylor,7,20,47,47,31,286,1,1,V,7.5
09/04/2006,Florida State,13,24,13,32,16,165,1,0,Miami-Florida,10,24,30,27,18,102,1,0,V,-4
09/04/2006,Miami-Florida,10,24,30,27,18,102,1,0,Florida State,13,24,13,32,16,165,1,0,H,4
09/07/2006,Boise State,42,42,302,14,8,105,0,1,Oregon State,14,32,58,29,20,205,1,2,H,8
09/07/2006,Oregon State,14,32,58,29,20,205,1,2,Boise State,42,42,302,14,8,105,0,1,V,-8
09/08/2006,Cincinnati,15,30,35,40,25,221,2,1,Pittsburgh,33,35,90,21,11,267,0,3,H,-8.5
09/08/2006,Pittsburgh,33,35,90,21,11,267,0,3,Cincinnati,15,30,35,40,25,221,2,1,V,8.5
09/09/2006,Air Force,30,51,281,9,7,127,0,0,Tennessee,31,32,79,29,24,333,1,1,V,-20
09/09/2006,Akron,20,42,114,32,13,267,0,0,No Carolina State,17,32,81,32,16,209,1,2,V,-8.5
09/09/2006,Alabama,13,40,134,29,18,207,1,2,Vanderbilt,10,23,80,24,16,155,3,1,H,14
09/09/2006,Arizona,3,21,35,36,16,117,3,1,Louisiana State,45,38,231,23,16,230,1,2,V,-17
09/09/2006,Arizona State,52,31,139,30,19,347,1,1,Nevada-Reno,21,36,128,32,19,178,3,1,H,17
09/09/2006,Arkansas,20,38,279,22,11,178,0,1,Utah State,0,39,135,28,11,114,0,0,H,28.5
09/09/2006,Arkansas State,7,39,110,19,7,78,1,2,Oklahoma State,35,41,171,18,11,167,3,0,H,-12
09/09/2006,Army,17,47,171,28,14,104,2,0,Kent State,14,41,198,23,9,92,1,1,H,6.5
09/09/2006,Auburn,34,36,111,32,22,277,0,2,Mississippi State,0,33,79,25,12,82,1,2,V,22
09/09/2006,Ball State,23,22,41,33,21,289,1,0,Indiana,24,29,147,33,16,226,0,0,H,-3.5
09/09/2006,Baylor,47,8,20,46,27,330,1,0,Northwestern St(LA),10,40,148,28,14,182,3,2,H, 
09/09/2006,Boston College,34,38,91,37,22,212,0,1,Clemson,33,40,147,40,25,343,0,1,H,-1
09/09/2006,Bowling Green,48,58,356,26,18,214,1,1,Buffalo,40,47,105,32,21,138,0,1,H,21
09/09/2006,Brigham Young,49,42,227,23,16,240,0,0,Tulsa,24,31,82,35,21,221,1,0,H,5.5
09/09/2006,Buffalo,40,47,105,32,21,138,0,1,Bowling Green,48,58,356,26,18,214,1,1,V,-21
09/09/2006,California,42,48,231,31,22,300,0,1,Minnesota,17,32,109,33,21,243,2,0,H,8.5
09/09/2006,Central Michigan,17,21,16,39,18,188,1,2,Michigan,41,51,233,20,13,134,0,0,V,-28
09/09/2006,Clemson,33,40,147,40,25,343,0,1,Boston College,34,37,110,38,22,212,0,1,V,1
09/09/2006,Colorado,10,33,75,15,9,71,0,0,Colorado State,14,34,15,23,20,233,0,1,N,0
09/09/2006,Colorado State,14,34,15,23,20,233,0,1,Colorado,10,33,75,15,9,71,0,0,N,0
09/09/2006,Duke,13,39,62,32,21,305,0,2,Wake Forest,14,24,57,29,22,235,0,2,V,-21
09/09/2006,East Carolina,12,27,96,38,20,280,1,2,U-A-B,17,42,124,23,17,199,0,3,V,-6
09/09/2006,Eastern Michigan,20,28,42,31,19,230,0,1,Michigan State,52,40,264,37,29,322,1,1,V,-26
09/09/2006,Florida,42,36,204,38,25,433,2,2,U-C-F,0,24,21,36,17,132,0,0,H,23
09/09/2006,Florida Atlantic,0,42,59,25,12,141,1,0,Kansas State,45,30,221,24,10,125,1,0,V,-23.5
09/09/2006,Florida Intl,20,31,24,33,20,238,1,1,South Florida,21,34,123,28,15,174,2,1,V,-20
09/09/2006,Florida State,24,29,33,43,30,346,1,3,Troy,17,16,-4,48,31,301,3,0,H,26
09/09/2006,Fresno State,24,41,206,33,16,150,2,0,Oregon,31,34,139,36,23,240,0,1,H,-3
09/09/2006,Georgia,18,39,198,22,10,189,3,0,South Carolina,0,22,35,33,23,220,0,3,V,3
09/09/2006,Georgia Tech,38,36,177,32,19,138,1,0,Samford,6,15,11,45,20,152,2,0,H, 
09/09/2006,Houston,45,35,244,45,27,377,1,1,Tulane,7,23,55,29,16,169,1,1,H,13.5
09/09/2006,Idaho,10,32,83,36,14,220,1,1,Washington State,56,43,344,24,18,293,0,1,V,-18.5
09/09/2006,Illinois,0,29,66,21,7,60,2,1,Rutgers,33,40,166,25,14,145,1,2,V,-11
09/09/2006,Indiana,24,29,147,33,16,226,0,0,Ball State,23,22,41,33,21,289,1,0,V,3.5
09/09/2006,Iowa,20,37,149,32,16,202,4,0,Syracuse,13,44,70,38,21,210,0,0,V,16
09/09/2006,Iowa State,16,37,137,21,14,203,1,0,Nevada-Las Vegas,10,31,74,35,24,218,1,0,H,14.5
09/09/2006,Kansas,21,40,161,28,17,190,2,0,UL-Monroe,19,23,51,41,24,377,0,0,H,26.5
09/09/2006,Kansas State,45,30,221,24,10,125,1,0,Florida Atlantic,0,42,59,25,12,141,1,0,H,23.5
09/09/2006,Kent State,14,41,198,23,9,92,1,1,Army,17,47,171,28,14,104,2,0,V,-6.5
09/09/2006,Kentucky,41,40,178,26,18,247,1,1,Texas State,7,26,55,27,13,155,1,1,H, 
09/09/2006,Louisiana State,45,38,231,23,16,230,1,2,Arizona,3,21,35,36,16,117,3,1,H,17
09/09/2006,Louisville,62,43,312,35,21,359,1,0,Temple,0,27,16,29,14,214,1,1,V,40.5
09/09/2006,Marshall,54,38,313,33,25,206,0,4,Hofstra,31,18,-5,50,26,269,0,2,H, 
09/09/2006,Maryland,24,34,135,15,11,139,0,1,Middle Tennessee,10,33,105,41,22,216,1,2,H,24
09/09/2006,Memphis,33,32,99,32,21,328,1,1,Chattanooga,14,28,138,27,15,111,1,0,H, 
09/09/2006,Miami-Florida,51,49,311,28,20,254,1,0,Florida A+M,10,24,70,20,11,153,0,2,H, 
09/09/2006,Miami-Ohio,31,37,97,46,31,386,2,0,Purdue,38,29,183,31,17,208,3,0,V,-19
09/09/2006,Michigan,41,50,252,21,13,134,0,0,Central Michigan,17,21,16,39,18,188,1,2,H,28
09/09/2006,Michigan State,52,40,264,37,29,322,1,1,Eastern Michigan,20,28,42,31,19,230,0,1,H,26
09/09/2006,Middle Tennessee,10,33,105,41,22,216,1,2,Maryland,24,34,135,16,11,139,0,1,V,-24
09/09/2006,Minnesota,17,32,109,33,21,243,2,0,California,42,48,231,31,22,300,0,1,V,-8.5
09/09/2006,Mississippi,7,28,72,29,13,90,3,0,Missouri,34,42,218,41,25,253,0,1,V,-10.5
09/09/2006,Mississippi State,0,33,79,25,12,82,1,2,Auburn,34,36,111,32,22,277,0,2,H,-22
09/09/2006,Missouri,34,42,218,41,25,253,0,1,Mississippi,7,28,72,29,13,90,3,0,H,10.5
09/09/2006,Navy,21,51,268,7,1,21,1,3,Massachusetts,20,36,109,30,17,187,2,1,H, 
09/09/2006,Nebraska,56,50,261,26,21,237,0,1,Nicholls State,7,47,187,3,0,0,0,3,H, 
09/09/2006,Nevada-Las Vegas,10,31,74,35,24,218,1,0,Iowa State,16,37,137,21,14,203,1,0,V,-14.5
09/09/2006,Nevada-Reno,21,37,136,31,18,170,3,1,Arizona State,52,31,139,30,19,347,1,1,V,-17
09/09/2006,New Mexico,34,26,109,28,12,317,0,0,New Mexico State,28,30,60,57,37,472,1,4,V,5
09/09/2006,New Mexico State,28,30,60,57,37,472,1,4,New Mexico,34,26,109,28,12,317,0,0,H,-5
09/09/2006,No Carolina State,17,32,81,32,16,209,1,2,Akron,20,42,114,32,13,267,0,0,H,8.5
09/09/2006,North Carolina,10,31,89,38,19,179,4,1,Virginia Tech,35,30,117,18,11,107,0,3,H,-14
09/09/2006,North Texas,24,38,168,17,12,145,0,1,S-M-U,6,32,111,29,20,159,2,1,H,-5
09/09/2006,Northern Illinois,23,26,201,42,19,261,0,0,Ohio,35,37,177,34,25,332,0,2,H,20
09/09/2006,Northwestern,17,35,187,32,19,173,1,2,New Hampshire,34,43,123,24,18,206,0,0,H, 
09/09/2006,Notre Dame,41,36,110,36,25,287,0,0,Penn State,17,33,158,41,24,225,1,2,H,9
09/09/2006,Ohio,35,37,177,34,25,332,0,2,Northern Illinois,23,26,201,42,19,261,0,0,V,-20
09/09/2006,Ohio State,24,29,79,26,17,269,0,0,Texas,7,31,172,32,19,154,1,1,V,-2.5
09/09/2006,Oklahoma,37,35,181,33,21,272,1,1,Washington,20,40,204,30,14,180,0,1,H,17
09/09/2006,Oklahoma State,35,41,171,18,11,167,3,0,Arkansas State,7,39,110,19,7,78,1,2,V,12
09/09/2006,Oregon,31,34,139,36,23,240,0,1,Fresno State,24,41,206,33,16,150,2,0,V,3
09/09/2006,Penn State,17,33,158,41,24,225,1,2,Notre Dame,41,36,110,36,25,287,0,0,V,-9
09/09/2006,Purdue,38,29,183,31,17,208,3,0,Miami-Ohio,31,37,97,46,31,386,2,0,H,19
09/09/2006,Rice,16,31,53,21,13,131,0,1,U.C.L.A.,26,52,277,20,13,124,1,3,V,-27.5
09/09/2006,Rutgers,33,40,166,25,14,145,1,2,Illinois,0,29,66,21,7,60,2,1,H,11
09/09/2006,S-M-U,6,32,111,29,20,159,2,1,North Texas,24,38,168,17,12,145,0,1,V,5
09/09/2006,San Jose State,35,49,342,17,15,115,1,1,Stanford,34,43,185,28,18,233,1,2,H,-10.5
09/09/2006,South Carolina,0,22,35,33,23,220,0,3,Georgia,18,39,198,22,10,189,3,0,H,-3
09/09/2006,South Florida,21,34,123,28,15,174,2,1,Florida Intl,20,31,24,33,20,238,1,1,H,20
09/09/2006,Southern Miss,45,44,256,16,11,192,0,3,S E Louisiana,0,34,112,33,18,107,2,1,H, 
09/09/2006,Stanford,34,43,185,28,18,233,1,2,San Jose State,35,49,342,17,15,115,1,1,V,10.5
09/09/2006,Syracuse,13,44,70,39,22,210,0,0,Iowa,20,37,149,32,16,202,4,0,H,-16
09/09/2006,Temple,0,27,16,29,14,214,1,1,Louisville,62,43,312,35,21,359,1,0,H,-40.5
09/09/2006,Tennessee,31,32,79,29,24,333,1,1,Air Force,30,51,281,9,7,127,0,0,H,20
09/09/2006,Texas,7,31,172,32,19,154,1,1,Ohio State,24,29,79,26,17,269,0,0,H,2.5
09/09/2006,Texas A+M,51,40,225,32,23,271,0,0,UL-Lafayette,7,38,154,12,2,17,0,2,H,22
09/09/2006,Texas Christian,46,54,272,23,18,190,0,0,UC-Davis,13,28,26,28,15,225,2,0,H, 
09/09/2006,Texas Tech,38,18,103,53,40,376,1,0,UTEP,35,26,120,52,35,375,2,0,V,7
09/09/2006,Toledo,10,32,88,31,18,218,3,1,Western Michigan,31,32,163,15,11,98,0,0,V,10.5
09/09/2006,Troy,17,14,24,48,31,271,3,0,Florida State,24,28,45,43,30,336,1,3,V,-26
09/09/2006,Tulane,7,23,55,29,16,169,1,1,Houston,45,35,244,45,27,377,1,1,V,-13.5
09/09/2006,Tulsa,24,31,82,35,21,221,1,0,Brigham Young,49,42,227,23,16,240,0,0,V,-5.5
09/09/2006,U-A-B,17,42,124,23,17,199,0,3,East Carolina,12,27,96,38,20,280,1,2,H,6
09/09/2006,U-C-F,0,24,21,36,17,132,0,0,Florida,42,36,204,38,25,433,2,2,V,-23
09/09/2006,U.C.L.A.,26,52,277,20,13,124,1,3,Rice,16,31,53,21,13,131,0,1,H,27.5
09/09/2006,UL-Lafayette,7,38,154,12,2,17,0,2,Texas A+M,51,40,225,32,23,271,0,0,V,-22
09/09/2006,UL-Monroe,19,23,51,41,24,377,0,0,Kansas,21,40,161,28,17,190,2,0,V,-26.5
09/09/2006,UTEP,35,25,112,53,36,383,2,0,Texas Tech,38,18,103,53,40,376,1,0,H,-7
09/09/2006,Utah,45,38,213,27,17,299,0,0,Northern Arizona,7,26,74,23,12,131,1,0,H, 
09/09/2006,Utah State,0,39,135,28,11,114,0,0,Arkansas,20,38,279,22,11,178,0,1,V,-28.5
09/09/2006,Vanderbilt,10,23,80,24,16,155,3,1,Alabama,13,40,134,29,18,207,1,2,V,-14
09/09/2006,Virginia,13,22,32,34,20,174,1,0,Wyoming,12,38,168,32,23,145,1,1,H,7.5
09/09/2006,Virginia Tech,35,30,117,18,11,107,0,3,North Carolina,10,31,89,38,19,179,4,1,V,14
09/09/2006,Wake Forest,14,24,57,29,22,235,0,2,Duke,13,39,62,33,22,305,0,2,H,21
09/09/2006,Washington,20,40,204,30,14,180,0,1,Oklahoma,37,35,181,33,21,272,1,1,V,-17
09/09/2006,Washington State,56,43,344,24,18,293,0,1,Idaho,10,32,83,36,14,220,1,1,H,18.5
09/09/2006,West Virginia,52,58,394,23,18,197,0,0,Eastern Washington,3,21,76,31,15,109,1,0,H, 
09/09/2006,Western Michigan,31,32,163,15,11,98,0,0,Toledo,10,32,88,31,18,218,3,1,H,-10.5
09/09/2006,Wisconsin,34,39,109,28,15,227,1,1,Western Illinois,10,22,80,42,21,166,3,0,H, 
09/09/2006,Wyoming,12,38,168,32,23,145,1,1,Virginia,13,22,32,34,20,174,1,0,V,-7.5
09/14/2006,Maryland,24,33,122,45,24,211,2,3,West Virginia,45,43,340,9,6,43,0,1,V,-17.5
09/14/2006,Middle Tennessee,44,29,174,24,12,127,1,0,Tennessee Tech,0,33,10,28,13,125,3,2,H, 
09/14/2006,West Virginia,45,43,340,9,6,43,0,1,Maryland,24,33,122,45,24,211,2,3,H,17.5
09/15/2006,Kansas,31,40,148,41,23,243,4,1,Toledo,37,30,101,47,15,136,0,0,V,-4.5
09/15/2006,Toledo,37,30,101,47,15,136,0,0,Kansas,31,40,148,41,23,243,4,1,H,4.5
09/16/2006,Akron,21,31,61,46,25,375,3,0,Central Michigan,24,36,129,23,16,162,1,1,V,2
09/16/2006,Alabama,41,43,219,23,15,225,0,1,UL-Monroe,7,30,123,21,10,73,1,1,H,24
09/16/2006,Arizona,28,41,263,25,17,144,1,1,Stephen F Austin,10,25,86,25,15,110,0,1,H, 
09/16/2006,Arizona State,21,37,192,37,21,238,2,2,Colorado,3,44,132,18,8,86,1,2,V,13
09/16/2006,Arkansas,21,39,170,20,13,224,1,0,Vanderbilt,19,37,240,26,12,124,0,0,V,5.5
09/16/2006,Army,24,39,186,32,17,136,3,0,Texas A+M,28,44,262,11,7,102,0,1,V,-27.5
09/16/2006,Auburn,7,38,72,20,11,110,1,0,Louisiana State,3,23,42,37,20,269,0,0,H,3
09/16/2006,Ball State,28,29,61,37,24,291,1,1,Purdue,38,28,117,39,30,416,2,1,V,-16
